"","X.1","X","school_add","school_nm","population","prop.population","all.races","prop.all.races","white","prop.white","af.am","prop.af.am","hispanic","prop.hispanic","am.ind","prop.am.ind","asian","prop.asian","nh.pi","prop.nh.pi","prop.school.black","prop.school.white","prop.school.hispanic","prop.school.asian","prop.school.pi","prop.school.multi","prop.school.EL","prop.school.lowincome","total.students","Grade3.ELA.Level1","Grade3.ELA.Level2","Grade3.ELA.Level3","Grade3.ELA.Level4","Grade3.Math.Level1","Grade3.Math.Level2","Grade3.Math.Level3","Grade3.Math.Level4","Grade4.ELA.Level1","Grade4.ELA.Level2","Grade4.ELA.Level3","Grade4.ELA.Level4","Grade4.Math.Level1","Grade4.Math.Level2","Grade4.Math.Level3","Grade4.Math.Level4","Grade5.ELA.Level1","Grade5.ELA.Level2","Grade5.ELA.Level3","Grade5.ELA.Level4","Grade5.Math.Level1","Grade5.Math.Level2","Grade5.Math.Level3","Grade5.Math.Level4","white.prop.difference","white.prop.difference.percent","med.income","med.rent","total.income","income.10k","income.15k","income.20k","income.25k","income.30k","income.35k","income.40k","income.50k","income.60k","income.75k","income.100k","income.125k","income.150k","income.200k","income.more","home.total","home.owners","lnorm.gini","lnorm.sd","ela.grade3.mean","ela.grade3.sd","ela.grade3.chisq","math.grade3.mean","math.grade3.sd","math.grade3.chisq","ela.grade5.mean","ela.grade5.sd","ela.grade5.chisq","math.grade5.mean","math.grade5.sd","math.grade5.chisq","largest.group","school.white","school.black","school.hispanic","school.asian","race.chi.sq","most.common.group"
"228",228,228,"517 N PARKSIDE AV","KEY",5871,1,5871,1,314,0.0534832226196559,5368,0.914324646567876,189,0.0321921308124681,9,0.00153295861011753,34,0.0057911769715551,1,0.000170328734457503,0.985,0.3,1,0.3,0,0,2.5,0.008,392,15.4,35.9,43.6,5.1,25.6,30.8,41,2.6,10.6,63.8,25.5,0,8.7,45.7,45.7,0,0,59.6,38.3,2.1,0,51.1,48.9,0,-5.04832226196559,-0.943907643312102,28.5729693408278,747.712485096236,2256.73215808928,0.176312344244404,0.129238783532622,0.0816236161966749,0.0922932862302109,0.0326171730621195,0.061042911667872,0.0557455524246177,0.0374711998623953,0.0316430506338304,0.0662180915006356,0.0547855814658905,0.073212738387693,0.0432408560043263,0.0271909803196428,0.0227733557640091,2256.73215808928,0.252939884693035,0.669507417261798,47.6245482932518,2.38775510204082,0.807601170595299,8.01313935472647,2.20408163265306,0.849004069950895,49.9172190132438,2.42424242424242,0.536255138235392,15.042332038655,2.48484848484848,0.502313755995161,18.3018010998489,0.985,1,386,3,1,NA,"Black"
"229",229,229,"3501 W. POTOMAC AV","CASALS",4730,1,4730,1,1301,0.275052854122622,2149,0.454334038054968,2423,0.512262156448203,24,0.00507399577167019,33,0.00697674418604651,0,0,0.507,0.8,48.5,0,0,0,2.5,0.16,511,10.9,54.5,34.5,0,3.4,20.7,60.3,15.5,0,53.8,42.3,3.8,1.8,25.5,67.3,5.5,6.3,45.8,37.5,10.4,0,20.8,77.1,2.1,-26.7052854122622,-0.970914681014604,34.5651604651163,1106.39006342495,1435.00370119258,0.105403756896262,0.0771937688708574,0.0516152551970163,0.0546978080421791,0.0596717110911921,0.0557860598634443,0.0426051231407381,0.0344966771432001,0.0471079552875718,0.113223395317879,0.0626013934497231,0.110075355222862,0.0822630497461725,0.0313818113094197,0.0478642612560056,1435.00370119258,0.414722983950871,0.70399907595197,74.0920091075671,2.24489795918367,0.626909034816006,24.6593796048796,2.88775510204082,0.686882289488436,10.2525205771955,2.52040816326531,0.762924268805675,20.3750133209425,2.81818181818182,0.437143705966411,14.8214598751469,0.507,4,259,247,0,NA,"Hispanic"
"230",230,230,"740 S CAMPBELL AV","KING",3412,1,3412,1,716,0.209847596717468,1964,0.575615474794842,708,0.207502930832356,13,0.00381008206330598,219,0.0641852286049238,0,0,0.789,0.6,20.4,0,0,0,2.5,0.102,323,19.4,55.6,25,0,20,45.7,31.4,2.9,6.5,54.8,35.5,3.2,3.2,38.7,48.4,9.7,2.9,54.3,37.1,5.7,0,57.1,42.9,0,-20.3847596717468,-0.97140782122905,48.3504507620164,1277.76377491207,1180.92397006391,0.0897071928966588,0.0397526894846966,0.0396654286149436,0.0269456270473076,0.0501033477382252,0.0462059340683987,0.0202321524329102,0.0537751369201242,0.0269594060114022,0.112454302175873,0.0860448833933282,0.105215851428372,0.173926760795747,0.023857994596123,0.0797555799071736,1180.92397006391,0.379834990724106,0.730773680438489,125.995778218578,2.06060606060606,0.667284809281305,40.8500919366939,2.1530612244898,0.764577112632448,65.8099487856729,2.45918367346939,0.628668488958248,7.56188442946156,2.42424242424242,0.496742636335202,28.5156057154393,0.789,1,254,65,0,NA,"Black"
"231",231,231,"6700 N GREENVIEW AV","KILMER",18818,1,18818,1,10477,0.556754171537889,3673,0.195185460729089,4282,0.227548092252099,130,0.00690827930704644,1784,0.0948028483366989,12,0.000637687320650441,0.248,6,59.7,9.1,0.5,0,2.5,0.451,856,11.3,29.9,43.3,15.5,6.9,16.8,43.6,32.7,0,23.9,38,38,0,8,48,44,0,38.9,48.6,12.5,0,18.2,67.5,14.3,-49.6754171537889,-0.892232509306099,44.8620646189818,879.786109044532,8322.91444563051,0.122504843286792,0.0720380480233248,0.0653960379813752,0.0439638258517898,0.0390512451181439,0.0579022371250388,0.0627588732187652,0.0567406996982193,0.0506414407437228,0.0861841826832392,0.0798686349437714,0.0827527131457935,0.0764608545748734,0.028884058132912,0.0381339059931044,8322.91444563051,0.225324590270273,0.699450778904293,71.9439358925455,2.63265306122449,0.877998603925819,1.84708569638687,3.04123711340206,0.865032824198932,7.13418686127067,2.73469387755102,0.666596531832254,3.21640781853143,2.95959595959596,0.569983743398538,19.261663018212,0.597,51,212,511,77,NA,"White"
"232",232,232,"3500 W DOUGLAS BL","LAWNDALE",1710,1,1710,1,25,0.0146198830409357,1639,0.958479532163743,40,0.0233918128654971,13,0.00760233918128655,3,0.00175438596491228,0,0,0.997,0,0.3,0,0,0,2.5,0.005,572,8,61.3,28,2.7,12.2,21.6,55.4,10.8,6.7,45,48.3,0,1.7,30.5,64.4,3.4,2.4,45.2,38.1,14.3,0,40.5,57.1,2.4,-1.46198830409357,-1,16.2301520467836,826.278362573099,576.913502658692,0.26265400030289,0.0954837414117904,0.0893262832473047,0.0664550738950477,0.0779282731824472,0.0568177615633312,0.0548253142847852,0.0377458255899054,0.028996317287136,0.0498229007188521,0.0295385262890342,0.0880515742252073,0.0367589622771684,0.00550846200990614,0.0134840531389374,576.913502658692,0.199390744912533,0.628644465391773,29.3636369482992,2.24242424242424,0.624187783932359,33.0513475686997,2.64285714285714,0.827989740461365,8.73993166253645,2.64646464646465,0.746599519906843,1.03077268008283,2.61616161616162,0.528900876232016,5.0672476040309,0.997,0,570,1,0,NA,"Black"
"233",233,233,"2345 S MILLARD AVE","CARDENAS",8976,1,8976,1,3544,0.394830659536542,437,0.0486853832442068,8299,0.924576648841355,115,0.0128119429590018,22,0.00245098039215686,0,0,0.01,0.2,98.8,0,0,0,2.5,0.585,588,9.4,41.6,40.9,8.1,6,16.1,52.3,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.2830659536542,-0.99493453724605,39.175183043672,850.816399286988,2253.40391448341,0.0855119489396114,0.0270518955948134,0.0779998944458526,0.102909736544636,0.0511494949373337,0.0950847699897023,0.0629452251564579,0.119661344297567,0.0523450303542467,0.0653454652017428,0.115690663628344,0.0685054870315638,0.0252597189022242,0.0129870696822262,0.0318265230860105,2253.40391448341,0.325699704596084,0.71484804677857,69.3507477492785,2.47959183673469,0.776319519678402,2.78782600494696,2.96969696969697,0.81384130046199,3.10079406463571,NA,NA,NA,NA,NA,NA,0.988,1,5,580,0,NA,"Hispanic"
"234",234,234,"9351 S LOWE AV","KIPLING",3527,1,3527,1,18,0.00510348738304508,3446,0.977034306776297,24,0.00680464984406011,8,0.0022682166146867,3,0.000850581230507513,0,0,0.996,0,0.2,0,0,0.2,2.5,0.002,452,0,14,56.1,29.8,0,5.3,35.1,59.6,0,21.9,57.8,20.3,0,6.3,60.9,32.8,1.9,24.1,51.9,22.2,0,22.2,70.4,7.4,-0.510348738304508,-1,41.1247170399773,934.096966260278,1256.09271353796,0.0540354478057618,0.0529089757532522,0.044164693252258,0.0424872720849615,0.0645875678508246,0.0312171772875282,0.0560316214229532,0.091663802463903,0.0286284042842996,0.0751798184657275,0.0862246852335423,0.12933428760265,0.109512214637414,0.0939042472114777,0.0283874698453553,1256.09271353796,0.807959468036225,0.722365698538738,95.8198087624652,3.15151515151515,0.644658371220304,48.2665197365552,3.54545454545455,0.593721010424024,86.032921206567,2.95918367346939,0.716785023587948,19.3522173142164,2.84848484848485,0.522232967867094,7.11450979775333,0.996,0,450,0,0,NA,"Black"
"235",235,235,"5625 S MOBILE AV","KINZIE SCHOOL",6963,1,6963,1,5846,0.839580640528508,30,0.00430848772081,2396,0.344104552635358,18,0.002585092632486,42,0.00603188280913399,0,0,0.043,41,53.9,0.8,0,0,2.5,0.118,729,1.6,21.3,62.3,14.8,0,9.8,65.6,24.6,1.7,20.7,51.7,25.9,0,5.2,65.5,29.3,0,27.7,54.2,18.1,1.2,21.4,63.1,14.3,-42.9580640528508,-0.511660964762231,69.2095404279764,826.10771219302,2489.00842265077,0.0199888058389193,0.0334060422873572,0.0148281999417179,0.0372246999090827,0.031766072532488,0.0272260051210105,0.0358045282280849,0.0435819569675017,0.0325032639474551,0.0732275214342878,0.0829927959912933,0.153806008078528,0.152837185987795,0.0740953267907223,0.134461585127422,2489.00842265077,0.879390168011457,0.735506008835159,166.713745292194,2.90816326530612,0.627328400061123,22.831729377229,3.1530612244898,0.562616142718968,23.01626257884,2.90909090909091,0.671442387257692,14.4609873217706,2.90909090909091,0.624187783932359,14.9936635306285,0.539,298,31,392,5,NA,"White"
"236",236,236,"936 E 54TH ST","KOZMINSKI",4999,1,4999,1,1891,0.378275655131026,2357,0.471494298859772,239,0.0478095619123825,9,0.0018003600720144,464,0.0928185637127426,0,0,0.976,1.1,0.6,0.2,0.2,0.2,2.5,0.002,464,10,30,43.3,16.7,20,25,46.7,8.3,8,58,26,8,6,24,64,6,2,41.2,49,7.8,0,25.5,72.5,2,-36.7275655131026,-0.970920676890534,47.8293884776955,898.350270054011,2459.25283533566,0.222180137798129,0.0431394918242605,0.0550277469125886,0.039386811917925,0.0344037571138267,0.0403459472870543,0.0266776433798656,0.018824559673004,0.0180839141603057,0.0517513715503582,0.0653574668566547,0.131606185124333,0.0575329346791229,0.0469663844337609,0.0651794414614293,2459.25283533566,0.322423911484911,0.668695349765642,59.133788815272,2.65656565656566,0.870861831652359,1.75549897703258,2.42424242424242,0.904534033733291,21.9801753118235,2.61616161616162,0.650071749683169,4.54813644896947,2.76767676767677,0.470090803826778,8.8543597610594,0.976,5,452,2,0,NA,"Black"
"237",237,237,"10414 SSTATE ST","KOHN",6487,1,6487,1,28,0.00431632495760752,6388,0.984738708185602,51,0.00786187760135656,4,0.000616617851086789,2,0.000308308925543395,0,0,0.992,0.2,0.6,0,0,0,2.5,0.002,533,11.4,24.1,39.2,25.3,20.3,17.7,36.7,25.3,6.3,55.6,36.5,1.6,6.3,33.3,54,6.3,2,58,34,6,4.1,53.1,42.9,0,-0.231632495760752,-0.536642857142857,37.371776476029,989.034376445198,1909.5560413762,0.126906740532191,0.061737021582712,0.0877814386234955,0.0704088854058854,0.0392909223459161,0.0400842662558246,0.0475735013668767,0.0535583913560364,0.0406150985330171,0.0911681042176205,0.0916902724300233,0.107096270952086,0.0637382876798851,0.0335172938488624,0.0304050000442055,1909.5560413762,0.581910783193099,0.690009972998325,60.8196195735314,2.78787878787879,0.950539344994298,16.4625555962094,2.6734693877551,1.07238543428741,15.7238544008067,2.44,0.640706680552849,9.2463546767776,2.38383838383838,0.566173527648199,32.8859661782862,0.992,1,528,3,0,NA,"Black"
"238",238,238,"1424 N CLEAVER ST","LOZANO BILINGUAL",5838,1,5838,1,4268,0.73107228502912,206,0.0352860568687907,1608,0.275436793422405,30,0.00513874614594039,305,0.052243919150394,0,0,0.072,3.4,88.6,0.7,0,0,2.5,0.275,414,5.3,42.1,50,2.6,5.3,18.4,60.5,15.8,5.9,52.9,29.4,11.8,0,32.4,55.9,11.8,0,50,40,10,0,30,70,0,-69.707228502912,-0.953492970946579,77.6138132922234,1155.42154847551,2743.73560503897,0.02472911360428,0.0120858369856629,0.0139159923922197,0.00910377201520693,0.0140450162700016,0.0160400002114973,0.0105867184421975,0.0260815988172902,0.0121675191987473,0.0707443044886673,0.0814660710538496,0.148599388613291,0.0855676360402564,0.0804905791388174,0.182860924890331,2743.73560503897,0.354805922565429,0.73057560236731,172.156067166941,2.49494949494949,0.628794398338913,13.715129735903,2.86734693877551,0.727058118212412,8.22145210646474,2.6,0.666666666666667,2.393998105944,2.7,0.460566186471838,9.4952784585269,0.886,14,29,366,2,NA,"White"
"239",239,239,"2714 W AUGUSTA BL","LAFAYETTE",7989,1,7989,1,4216,0.527725622731255,1359,0.170108899737139,3932,0.492176743021655,71,0.00888721992740018,155,0.0194016773062962,4,0.000500688446614094,0.364,1,62,0.5,0.2,0,2.5,0.184,624,12.9,32.3,50,4.8,6.5,24.2,58.1,11.3,2.1,56.3,39.6,2.1,4.2,33.3,47.9,14.6,2.1,60.4,31.3,6.3,2,37.3,60.8,0,-51.7725622731255,-0.981050759013283,38.4521885092001,920.246964576292,3301.5902268208,0.100565939828551,0.0730980622507974,0.038975466450243,0.0377273413963018,0.0556275431963556,0.0231906567300476,0.0249005265811735,0.0309565677195465,0.0435755229546313,0.0856006670153586,0.0859303223358894,0.136125198989891,0.087500913538462,0.0496690910047266,0.0719010294006248,3301.5902268208,0.28413548544366,0.704547864313497,84.8182936730917,2.46938775510204,0.762579475427553,8.34313466914386,2.74747474747475,0.733226505965026,9.90985731862029,2.41414141414141,0.639037877100731,11.9561830327144,2.58585858585859,0.534715278234662,7.86972776338913,0.62,6,227,386,3,NA,"White"
"240",240,240,"1150 W 96TH ST","GREEN WENDELL",2757,1,2757,1,23,0.0083424011606819,2661,0.965179542981502,41,0.0148712368516503,2,0.000725426187885383,0,0,4,0.00145085237577077,0,0,0,0,NA,NA,NA,NA,NA,3.2,22.6,54.8,19.4,0,19.4,45.2,35.5,7.1,32.1,46.4,14.3,0,14.3,78.6,7.1,0,31.7,56.1,12.2,0,26.2,66.7,7.1,NA,NA,49.5760047152702,904.867609720711,1039.98381049492,0.108627727263557,0.0369157195221762,0.0342526964742136,0.0201563198769242,0.0393179887823198,0.0383076738039365,0.0249485560740811,0.0475359186917383,0.0297822173015198,0.0591554701752895,0.0810652575479387,0.174291040033681,0.126160772461593,0.0381643130207727,0.106189593796195,1039.98381049492,0.681719723688774,0.702768888012798,103.436574495555,2.90816326530612,0.733396767398429,16.0111030429673,3.16161616161616,0.72431629559376,17.1776584500268,2.80808080808081,0.633692896662865,10.4520625783087,2.80808080808081,0.54728956773763,3.5879845020582,NA,0,0,0,0,NA,"Black"
"241",241,241,"1431 N LEAMINGTON AV","LEWIS",9756,1,9756,1,959,0.0982984829848298,7449,0.763530135301353,2098,0.215047150471505,37,0.00379253792537925,85,0.00871258712587126,3,0.00030750307503075,0.862,0.2,13.3,0,0.1,0.1,2.5,0.065,828,15.2,45.7,35.2,3.8,21.9,38.1,34.3,5.7,2.5,53.2,43,1.3,3.8,44.3,51.9,0,1.8,52.6,40.4,5.3,1.8,43.9,50.9,3.5,-9.62984829848298,-0.979653806047967,38.2311698441984,899.144218942189,3123.17992137737,0.0896872970743543,0.0706120422748246,0.0760635067222654,0.045847161852598,0.0723539943894062,0.0824816344232566,0.0552520488250912,0.038562945160836,0.0481146243743282,0.0746641779974696,0.0615246984992876,0.120681625904287,0.0687995792732683,0.0546623148908488,0.0160007893034722,3123.17992137737,0.551136950082665,0.699554476256822,71.303891003069,2.26530612244898,0.753699062263563,14.8410395584849,2.23469387755102,0.847081349422503,46.6802774558087,2.5,0.613423719621123,5.8462201462124,2.56701030927835,0.575673817054946,5.73958442365808,0.862,1,713,110,0,NA,"Black"
"242",242,242,"5300 S LOOMIS BL","LIBBY",3500,1,3500,1,297,0.0848571428571429,2798,0.799428571428571,629,0.179714285714286,9,0.00257142857142857,2,0.000571428571428571,0,0,0.927,0,7.3,0,0,0,2.5,0.049,573,10.5,43.4,39.5,6.6,22.4,21.1,46.1,10.5,15.2,45.7,39.1,0,8.7,50,41.3,0,2,69.4,26.5,2,2,53.1,44.9,0,-8.48571428571429,-1,36.6384542857143,974.312857142857,958.834447159279,0.127030292292049,0.0967716245334178,0.108231440722636,0.163443983121104,0.0960610632146523,0.065353833188656,0.0618599512373281,0.0282947775893094,0.0564646334025115,0.0414638048369784,0.0579738243705825,0.057509644807764,0.0215808845767298,0.00150611389567848,0.01160017504869,958.834447159279,0.343677415453435,0.680500414223872,43.9062629134022,2.41836734693878,0.758776407686039,5.53277704618064,2.44444444444444,0.949997016345714,23.5645341973046,2.28282828282828,0.535293244836351,28.6984976549768,2.42424242424242,0.536255138235392,22.6490590428705,0.927,0,531,41,0,NA,"Black"
"243",243,243,"615 W KEMPER PL","LINCOLN",22614,1,22614,1,19326,0.85460334306182,1402,0.0619969930131777,1001,0.0442646148403644,29,0.00128239143893164,1160,0.0512956575572654,18,0.000795967100026532,0.173,62,7.6,12.2,0.9,0,2.5,0.076,658,0,0,31.2,68.8,0,0,21.3,78.8,1.3,9,21.8,67.9,0,2.6,34.6,62.8,0,3.9,27.6,68.4,0,6.5,58.4,35.1,-23.460334306182,-0.274517230673704,91.8885504112497,1271.55558503582,12809.5698417267,0.051882777013729,0.0225198918555502,0.0163631766746201,0.0153213236811211,0.0178823218332979,0.0177237060301095,0.0121127714523638,0.0226385414054094,0.0261441765264313,0.0492271704444916,0.0778486413304035,0.134873191114341,0.0966254823917821,0.0866689443361124,0.125122846356237,12809.5698417267,0.433727502043544,0.726084857248452,149.237377018058,3.68686868686869,0.466127438264859,293.475910549763,3.78787878787879,0.410890701806659,186.157463919123,3.66326530612245,0.536192717143703,298.675698153886,3.29292929292929,0.575920297286913,159.134591296277,0.62,407,113,50,80,NA,"White"
"244",244,244,"3320 W. HIRSCH ST","LOWELL",6919,1,6919,1,2685,0.388061858650094,1401,0.202485908368261,4832,0.698366816013875,69,0.00997253938430409,51,0.00737100737100737,2,0.000289059112588524,0.262,1.3,72.2,0.3,0,0,2.5,0.213,766,13.3,36,41.3,9.3,10.5,27.6,50,11.8,13,51.9,31.5,3.7,3.6,35.7,53.6,7.1,1.4,55.7,38.6,4.3,1.4,46.4,52.2,0,-37.5061858650094,-0.966500186219739,35.1749969648793,1007.51250180662,2152.0510560884,0.107599453454614,0.0397060022221361,0.0317815805473389,0.0484477022285498,0.0645808019209461,0.0345249082067725,0.0552787569351736,0.0295170145861537,0.0317475046486879,0.157183020032179,0.0688145462753742,0.111754238456235,0.103578824850036,0.0334950149130362,0.0504269333479755,2152.0510560884,0.391182149592877,0.70158741504531,77.2643709481755,2.46464646464646,0.836820163465408,2.46898509429975,2.63265306122449,0.817183434114111,7.92447371793512,2.45918367346939,0.594968029062894,8.61858610630666,2.51515151515152,0.522232967867094,11.6837762075926,0.722,9,200,553,2,NA,"Hispanic"
"245",245,245,"3221 N SACRAMENTO AV","LINNE",7395,1,7395,1,4340,0.586883029073698,186,0.0251521298174442,4360,0.589587559161596,72,0.00973630831643002,363,0.0490872210953347,2,0.000270453008789723,0.017,5.5,91.5,0.9,0.3,0,2.5,0.252,650,8.6,36.2,46.6,8.6,8.2,19.7,52.5,19.7,0,37.5,41.7,20.8,1.4,19.2,61.6,17.8,0,47.5,32.5,20,0,27.9,67.4,4.7,-53.1883029073699,-0.906284562211982,62.5327384719405,1009.80811359026,2788.40492943194,0.0395662230085152,0.0302568992613355,0.0325949939621469,0.0478361715318674,0.026067215061012,0.0388995170946808,0.0531567154989985,0.0416761316847548,0.0267085121693577,0.0549747956328808,0.0853749663342396,0.115196445451743,0.149800443347722,0.0610354279058106,0.100811338708888,2788.40492943194,0.454470690260101,0.723922369800903,120.344677671179,2.55102040816327,0.761475087483211,2.21493498125225,2.83673469387755,0.833498125230829,1.24948595201744,2.72727272727273,0.780086099619803,8.19589312549933,2.76530612244898,0.5137495159285,4.09965879309927,0.915,35,11,594,5,NA,"Hispanic"
"246",246,246,"2103 N LAMON AV","LLOYD",13526,1,13526,1,6001,0.443664054413722,903,0.0667603134703534,11781,0.87098920597368,188,0.0138991571787668,131,0.00968505101286411,13,0.000961111932574301,0.051,1.6,92.9,0.3,0,0.1,0.2,1.25,1,7.4,36.7,47.9,8,4.1,14.4,49.5,32,2.4,44.4,43.2,10.1,1.7,17.8,68.3,12.2,0,44,42.7,13.3,0,14.1,76.3,9.6,-42.7664054413722,-0.963936677220463,38.8534332396865,866.013381635369,3799.34557579899,0.0575469336948761,0.073790738357644,0.0345134760386454,0.0600110833434353,0.0565279851351223,0.0497366184763043,0.0564787168608106,0.0504625750237982,0.047253260166655,0.106083925265402,0.123381001426801,0.120948539255635,0.0619104176633023,0.0530112998148587,0.0358286962875374,3799.34557579899,0.524495106808594,0.719151545234467,87.7548524366013,2.57142857142857,0.74612400506071,2.82388940824961,3.1010101010101,0.788889034060047,9.69082640185554,2.68686868686869,0.694680438152925,1.24734295054625,2.94949494949495,0.481785314491783,18.6435158648388,0.929,0,0,0,0,NA,"Hispanic"
"247",247,247,"2845 N NEWCASTLE AV","LOCKE REGULAR",16952,1,16952,1,11427,0.674079754601227,463,0.0273124115148655,8585,0.506429919773478,113,0.0066658801321378,592,0.0349221330816423,14,0.000825861255309108,0,0,0,0,NA,NA,NA,NA,NA,6.3,36.1,45.8,11.8,2.7,20.5,60.3,16.4,0.8,36.2,51.2,11.8,1.5,13.7,70.2,14.5,0,43.3,49.6,7.1,0.8,21.9,75,2.3,NA,NA,61.8045641812176,935.981654082114,5703.96864031322,0.0677345534952087,0.023145733679214,0.0559865676598629,0.0686700697402254,0.0527076461447907,0.0660585227336137,0.0424485109390814,0.0462021206935437,0.0233630838015938,0.0697094494238428,0.072477981509763,0.125050203802034,0.0963749384459498,0.0824221869519016,0.0621708569328387,5703.96864031322,0.685070443172955,0.710541861183515,97.0526912309636,2.62244897959184,0.766775362236534,1.61050474862794,2.91836734693878,0.66848758962264,11.1342255097537,2.63636363636364,0.613696485751203,5.002712772236,2.80612244897959,0.446248122588239,12.9841356140914,NA,0,0,0,0,NA,"White"
"248",248,248,"6333 W BLOOMINGDALE AV","LOVETT",6168,1,6168,1,624,0.101167315175097,4949,0.802367055771725,904,0.146562905317769,53,0.00859273670557717,38,0.00616083009079118,10,0.00162127107652399,0.899,0.6,9.5,0,0,0,2.5,0.043,515,11.5,49.2,29.5,9.8,14.8,39.3,39.3,6.6,7.1,51.4,30,11.4,7.1,32.9,58.6,1.4,4.5,34.1,54.5,6.8,2.3,31.8,61.4,4.5,-9.51673151750973,-0.940692307692308,56.9866984435798,985.573281452659,1983.736361058,0.0902305770918551,0.0653896953113956,0.0428885235573629,0.0576803244803086,0.0718644892944247,0.0600430051766428,0.0253223667075809,0.0186754802030288,0.08290923755619,0.0737577314529018,0.122962649105026,0.0901146016336966,0.0404794526777653,0.0906148670558476,0.0379210355248279,1983.736361058,0.576245740208949,0.705925195528465,76.0053427181618,2.36734693877551,0.804468898273576,11.0582225227558,2.37755102040816,0.806101808852989,32.4596796412919,2.63265306122449,0.66406674459665,16.3002964128122,2.68367346938776,0.58498284009567,2.32267744180687,0.899,3,462,48,0,NA,"Black"
